Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
chatfield_4.csv,DBRF,9,n = 2. ests = 75. criterion = gini.,0.7826086956521741,0.7333333333333333,0.125,0.9166666666666666,0.8041666666666666,0.8461352657004829,5.390625,6.114130434782608
chess-krvkp.csv,DBRF,0,n = 7. ests = 85. criterion = gini.,0.990625,1.0,0.01973684210526316,0.9824561403508772,0.9901315789473684,0.9824561403508772,286.5,27.5390625
chess-krvkp.csv,DBRF,1,n = 9. ests = 99. criterion = gini.,0.996875,0.9940828402366864,0.0,1.0,0.9970414201183432,0.9972078402366864,420.25,40.8203125
chess-krvkp.csv,DBRF,2,n = 7. ests = 12. criterion = gini.,0.8875,0.867816091954023,0.08904109589041095,0.9207317073170732,0.8893874980318061,0.8709007919820578,48.453125,4.736328125
chess-krvkp.csv,DBRF,3,n = 10. ests = 77. criterion = gini.,0.990625,0.9869281045751634,0.00598802395209581,0.9934210526315791,0.9904700403115336,0.986685156518748,366.078125,36.23046875
chess-krvkp.csv,DBRF,4,n = 5. ests = 21. criterion = gini.,0.925,0.9109947643979056,0.05426356589147287,0.9613259668508288,0.9283655992532164,0.9288879226808596,54.796875,5.419921875
chess-krvkp.csv,DBRF,5,n = 3. ests = 78. criterion = gini.,0.9875,0.9872611464968152,0.012269938650306749,0.9872611464968152,0.9874956039232544,0.9809345713822062,111.59375,10.791015625
chess-krvkp.csv,DBRF,6,n = 5. ests = 98. criterion = gini.,0.9843260188087776,0.9938271604938272,0.025477707006369428,0.9757575757575756,0.9841747267437287,0.9728691770837364,230.90625,22.482366771159874
chess-krvkp.csv,DBRF,7,n = 7. ests = 79. criterion = gini.,0.9937304075235108,1.0,0.013513513513513514,0.9884393063583816,0.9932432432432432,0.9884393063583816,263.0625,25.568181818181817
chess-krvkp.csv,DBRF,8,n = 9. ests = 52. criterion = gini.,0.987460815047022,0.9818181818181818,0.006493506493506494,0.9938650306748468,0.9876623376623378,0.985199146104583,229.546875,22.384404388714728
chess-krvkp.csv,DBRF,9,n = 9. ests = 83. criterion = gini.,0.9937304075235108,0.9937106918238994,0.00625,0.9937106918238994,0.9937303459119496,0.9905957352833772,356.78125,35.805250783699066
chscase_vine1.csv,DBRF,0,n = 8. ests = 97. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,6.40625,44.27083333333333
chscase_vine1.csv,DBRF,1,n = 6. ests = 82. criterion = gini.,0.6666666666666666,0.75,0.5,0.75,0.625,0.7291666666666666,4.03125,28.64583333333333
chscase_vine1.csv,DBRF,2,n = 7. ests = 75. criterion = gini.,0.8,1.0,0.5,0.75,0.75,0.75,4.375,31.25
chscase_vine1.csv,DBRF,3,n = 3. ests = 78. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,2.03125,15.625
chscase_vine1.csv,DBRF,4,n = 5. ests = 17. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.828125,9.375
chscase_vine1.csv,DBRF,5,n = 4. ests = 85. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,2.875,21.875
chscase_vine1.csv,DBRF,6,n = 9. ests = 100. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,7.625,56.25
chscase_vine1.csv,DBRF,7,n = 7. ests = 83. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,4.78125,40.625
chscase_vine1.csv,DBRF,8,n = 5. ests = 9. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.53125,3.125
chscase_vine1.csv,DBRF,9,n = 9. ests = 100. criterion = gini.,0.4,0.3333333333333333,0.5,0.5,0.4166666666666666,0.5666666666666667,7.484375,43.75
cloud.csv,DBRF,0,n = 4. ests = 91. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,5.984375,19.88636363636364
cloud.csv,DBRF,1,n = 5. ests = 59. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,4.90625,19.88636363636364
cloud.csv,DBRF,2,n = 4. ests = 66. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,4.359375,14.204545454545453
cloud.csv,DBRF,3,n = 10. ests = 91. criterion = gini.,0.6363636363636364,0.5,0.2857142857142857,0.5,0.6071428571428571,0.4318181818181818,14.890625,38.35227272727273
cloud.csv,DBRF,4,n = 1. ests = 78. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,1.328125,4.261363636363637
cloud.csv,DBRF,5,n = 9. ests = 81. criterion = gini.,0.8181818181818182,0.75,0.14285714285714285,0.75,0.8035714285714286,0.6534090909090909,12.078125,34.09090909090909
cloud.csv,DBRF,6,n = 6. ests = 30. criterion = gini.,0.8181818181818182,0.6666666666666666,0.125,0.6666666666666666,0.7708333333333333,0.5353535353535354,3.21875,9.943181818181818
cloud.csv,DBRF,7,n = 5. ests = 50. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,4.4375,14.204545454545453
cloud.csv,DBRF,8,n = 2. ests = 82. criterion = gini.,0.8,1.0,0.2857142857142857,0.6,0.8571428571428572,0.6,2.765625,9.375
cloud.csv,DBRF,9,n = 2. ests = 66. criterion = gini.,0.9,1.0,0.125,0.6666666666666666,0.9375,0.6666666666666666,2.25,7.8125
congressional-voting.csv,DBRF,0,n = 7. ests = 67. criterion = gini.,0.5227272727272727,0.2272727272727273,0.18181818181818185,0.5555555555555556,0.5227272727272727,0.5126262626262627,30.859375,14.55965909090909
congressional-voting.csv,DBRF,1,n = 8. ests = 57. criterion = gini.,0.5681818181818182,0.1875,0.21428571428571427,0.3333333333333333,0.4866071428571429,0.3579545454545455,30.140625,10.65340909090909
congressional-voting.csv,DBRF,2,n = 6. ests = 49. criterion = gini.,0.5,0.19047619047619047,0.21739130434782608,0.4444444444444444,0.4865424430641822,0.471019721019721,19.96875,7.1022727272727275
congressional-voting.csv,DBRF,3,n = 7. ests = 43. criterion = gini.,0.6136363636363636,0.0,0.1,0.0,0.45,0.3181818181818182,20.015625,6.392045454545454
congressional-voting.csv,DBRF,4,n = 2. ests = 66. criterion = gini.,0.5681818181818182,0.1875,0.21428571428571427,0.3333333333333333,0.4866071428571429,0.3579545454545455,8.65625,4.6164772727272725
congressional-voting.csv,DBRF,5,n = 8. ests = 51. criterion = gini.,0.5813953488372093,0.1875,0.1851851851851852,0.375,0.5011574074074074,0.3726380813953488,27.296875,10.901162790697676
congressional-voting.csv,DBRF,6,n = 6. ests = 91. criterion = gini.,0.6511627906976745,0.06666666666666668,0.03571428571428571,0.5,0.5154761904761904,0.35891472868217056,35.515625,14.534883720930234
congressional-voting.csv,DBRF,7,n = 10. ests = 27. criterion = gini.,0.627906976744186,0.2,0.14285714285714285,0.42857142857142855,0.5285714285714286,0.36478405315614615,18.890625,9.084302325581394
congressional-voting.csv,DBRF,8,n = 2. ests = 38. criterion = gini.,0.7441860465116279,0.5,0.1111111111111111,0.7272727272727273,0.6944444444444444,0.5496828752642706,5.125,2.9069767441860463
congressional-voting.csv,DBRF,9,n = 8. ests = 79. criterion = gini.,0.6046511627906976,0.1176470588235294,0.07692307692307693,0.5,0.5203619909502263,0.4076607387140903,41.03125,30.52325581395349
conn-bench-sonar-mines-rocks.csv,DBRF,0,n = 7. ests = 87. criterion = gini.,0.7619047619047619,0.625,0.15384615384615385,0.7142857142857143,0.7355769230769231,0.5892857142857143,19.296875,29.761904761904763
conn-bench-sonar-mines-rocks.csv,DBRF,1,n = 5. ests = 94. criterion = gini.,0.8571428571428571,0.8181818181818182,0.1,0.9,0.8590909090909091,0.8316017316017317,14.71875,25.29761904761905
conn-bench-sonar-mines-rocks.csv,DBRF,2,n = 4. ests = 72. criterion = gini.,0.8095238095238095,0.5,0.0,1.0,0.75,0.6904761904761905,9.25,14.88095238095238
conn-bench-sonar-mines-rocks.csv,DBRF,3,n = 8. ests = 33. criterion = gini.,0.8571428571428571,0.7272727272727273,0.0,1.0,0.8636363636363636,0.8701298701298701,8.765625,14.136904761904766
conn-bench-sonar-mines-rocks.csv,DBRF,4,n = 6. ests = 79. criterion = gini.,0.7142857142857143,0.5,0.09090909090909093,0.8333333333333334,0.7045454545454545,0.6547619047619048,15.34375,23.809523809523807
conn-bench-sonar-mines-rocks.csv,DBRF,5,n = 3. ests = 70. criterion = gini.,0.8095238095238095,0.9,0.2727272727272727,0.75,0.8136363636363636,0.7226190476190476,6.75,11.160714285714288
conn-bench-sonar-mines-rocks.csv,DBRF,6,n = 6. ests = 22. criterion = gini.,0.9047619047619048,0.7142857142857143,0.0,1.0,0.8571428571428572,0.8095238095238095,4.625,7.440476190476191
conn-bench-sonar-mines-rocks.csv,DBRF,7,n = 4. ests = 87. criterion = gini.,0.9047619047619048,0.8,0.0,1.0,0.9,0.8952380952380953,11.0625,17.113095238095234
conn-bench-sonar-mines-rocks.csv,DBRF,8,n = 2. ests = 39. criterion = gini.,0.85,0.8333333333333334,0.125,0.9090909090909092,0.8541666666666667,0.8575757575757575,2.71875,4.6875
conn-bench-sonar-mines-rocks.csv,DBRF,9,n = 4. ests = 68. criterion = gini.,0.75,0.7,0.2,0.7777777777777778,0.75,0.6944444444444444,8.703125,13.28125
conn-bench-vowel-deterding.csv,DBRF,0,n = 10. ests = 26. criterion = gini.,0.3939393939393939,0.37588856479230814,0.06122148650976536,0.3964072543617999,0.931989992687583,0.8622048018860742,403.75,125.15782828282828
conn-bench-vowel-deterding.csv,DBRF,1,n = 9. ests = 53. criterion = gini.,0.8787878787878788,0.8931129476584023,0.012139967003389191,0.8737845487845487,0.9762161979149684,0.942284285961972,704.171875,231.69191919191917
conn-bench-vowel-deterding.csv,DBRF,2,n = 3. ests = 76. criterion = gini.,0.8282828282828283,0.8233339892430802,0.01721884477136065,0.8237832874196509,0.9502426698730232,0.8892094974551115,336.484375,110.479797979798
conn-bench-vowel-deterding.csv,DBRF,3,n = 5. ests = 77. criterion = gini.,0.7474747474747475,0.7235635576544668,0.02526513213377228,0.7391219891219891,0.901911376380226,0.7952434187713113,558.765625,187.02651515151518
conn-bench-vowel-deterding.csv,DBRF,4,n = 10. ests = 43. criterion = gini.,0.5454545454545454,0.4967401285583104,0.04499442887503091,0.5077561327561327,0.79353093837762,0.5323630305517356,641.578125,203.59848484848484
conn-bench-vowel-deterding.csv,DBRF,5,n = 9. ests = 100. criterion = gini.,0.7777777777777778,0.7509435009435008,0.02196637375409469,0.7729043683589137,0.9315142602670804,0.8569946002170028,1292.90625,422.6641414141414
conn-bench-vowel-deterding.csv,DBRF,6,n = 7. ests = 100. criterion = gini.,0.7777777777777778,0.7898760330578511,0.022761683341731898,0.7841204250295157,0.9405488021549734,0.8531763961147077,1003.328125,331.12373737373736
conn-bench-vowel-deterding.csv,DBRF,7,n = 1. ests = 65. criterion = gini.,0.98989898989899,0.9917355371900828,0.0010570824524312897,0.9935064935064936,1.0,1.0,95.5625,31.72348484848485
conn-bench-vowel-deterding.csv,DBRF,8,n = 9. ests = 92. criterion = gini.,0.7373737373737373,0.7487872421695949,0.026819035616682804,0.7488636363636364,0.9210423250468268,0.8454985072541414,1208.390625,385.8901515151515
conn-bench-vowel-deterding.csv,DBRF,9,n = 9. ests = 17. criterion = gini.,0.3333333333333333,0.3063951200314837,0.06743514624788935,0.2867201426024956,0.780250888000408,0.6695990500755116,248.984375,70.86489898989899
contrac.csv,DBRF,0,n = 5. ests = 56. criterion = gini.,0.4459459459459459,0.4277281253448086,0.2834253465832413,0.4220970266040688,0.6394594509539893,0.4936995928968816,166.609375,36.95101351351352
contrac.csv,DBRF,1,n = 6. ests = 26. criterion = gini.,0.4864864864864865,0.4643483565926942,0.2615826656273479,0.4786271233639655,0.6766256058920129,0.5358724223059163,98.53125,22.276182432432428
contrac.csv,DBRF,2,n = 10. ests = 59. criterion = gini.,0.5067567567567568,0.473015873015873,0.2567448935245546,0.4747585747585748,0.6774284084559508,0.5152448950090149,351.015625,79.60304054054055
contrac.csv,DBRF,3,n = 9. ests = 76. criterion = gini.,0.5034013605442177,0.4663407799960406,0.25375333885972184,0.4619047619047619,0.6939382516028174,0.5302553692847156,405.546875,90.2423469387755
contrac.csv,DBRF,4,n = 9. ests = 16. criterion = gini.,0.4829931972789116,0.4544543176122124,0.26928628939498506,0.4672221446414994,0.6362814199137343,0.460128082066406,96.8125,23.171768707483
contrac.csv,DBRF,5,n = 9. ests = 44. criterion = gini.,0.5510204081632653,0.526460046384145,0.2301720024292903,0.5295440446650125,0.6854103598254095,0.5331290707742343,238.578125,54.8469387755102
contrac.csv,DBRF,6,n = 6. ests = 8. criterion = gini.,0.4557823129251701,0.4425108225108225,0.2942512340596601,0.4290710382513661,0.5804016950853429,0.3973667024236228,37.234375,9.03486394557823
contrac.csv,DBRF,7,n = 1. ests = 73. criterion = gini.,0.54421768707483,0.5201517911353978,0.23340914637965704,0.5287961990901505,0.7180697376292514,0.5718561381577217,43.015625,9.460034013605442
contrac.csv,DBRF,8,n = 2. ests = 50. criterion = gini.,0.5578231292517006,0.5239300021083703,0.23103599109260226,0.5344067471727046,0.7292051665799062,0.5749272612080952,60.328125,13.924319727891154
contrac.csv,DBRF,9,n = 1. ests = 94. criterion = gini.,0.5578231292517006,0.5278164296021439,0.23361522816319225,0.5421100063957206,0.6956376129576741,0.5550179027204233,54.9375,12.11734693877551
credit-approval.csv,DBRF,0,n = 6. ests = 36. criterion = gini.,0.8840579710144928,0.902439024390244,0.14285714285714285,0.902439024390244,0.8797909407665506,0.8723672072351689,23.640625,10.643115942028986
credit-approval.csv,DBRF,1,n = 10. ests = 73. criterion = gini.,0.8695652173913043,0.9230769230769232,0.2,0.8571428571428571,0.8615384615384616,0.8346870520783564,77.171875,34.42028985507247
credit-approval.csv,DBRF,2,n = 7. ests = 19. criterion = gini.,0.7536231884057971,0.7941176470588235,0.2857142857142857,0.7297297297297297,0.7542016806722689,0.6809405313241629,15.4375,7.246376811594202
credit-approval.csv,DBRF,3,n = 7. ests = 20. criterion = gini.,0.7826086956521741,0.7878787878787878,0.2222222222222222,0.7647058823529411,0.7828282828282829,0.703944819034333,16.046875,8.152173913043477
credit-approval.csv,DBRF,4,n = 3. ests = 68. criterion = gini.,0.9420289855072465,0.9444444444444444,0.060606060606060615,0.9444444444444444,0.941919191919192,0.920960815888352,21.390625,10.190217391304348
credit-approval.csv,DBRF,5,n = 3. ests = 20. criterion = gini.,0.8840579710144928,0.8571428571428571,0.07407407407407407,0.9473684210526316,0.8915343915343915,0.8989865969271004,6.875,3.3967391304347827
credit-approval.csv,DBRF,6,n = 10. ests = 54. criterion = gini.,0.8405797101449275,0.8684210526315791,0.1935483870967742,0.8461538461538461,0.8374363327674023,0.8072815818811242,56.984375,26.494565217391305
credit-approval.csv,DBRF,7,n = 5. ests = 34. criterion = gini.,0.8985507246376812,0.8974358974358975,0.1,0.9210526315789472,0.8987179487179486,0.8845567094995013,18.375,8.378623188405797
credit-approval.csv,DBRF,8,n = 3. ests = 24. criterion = gini.,0.855072463768116,0.8536585365853658,0.14285714285714285,0.8974358974358975,0.8554006968641115,0.8530603366234332,8.0625,3.6231884057971016
credit-approval.csv,DBRF,9,n = 4. ests = 73. criterion = gini.,0.8840579710144928,0.85,0.06896551724137931,0.9444444444444444,0.8905172413793103,0.8897342995169082,30.671875,14.03985507246377
cylinder-bands.csv,DBRF,0,n = 9. ests = 41. criterion = gini.,0.75,0.9642857142857144,0.5,0.6923076923076923,0.7321428571428572,0.6868131868131868,29.796875,19.23076923076923
cylinder-bands.csv,DBRF,1,n = 4. ests = 94. criterion = gini.,0.8846153846153846,0.8974358974358975,0.15384615384615385,0.945945945945946,0.8717948717948718,0.925848925848926,28.765625,18.028846153846157
cylinder-bands.csv,DBRF,2,n = 9. ests = 45. criterion = gini.,0.7647058823529411,0.8333333333333334,0.3333333333333333,0.78125,0.7500000000000002,0.7490808823529412,32.03125,20.526960784313726
cylinder-bands.csv,DBRF,3,n = 4. ests = 21. criterion = gini.,0.6470588235294118,0.84,0.5384615384615384,0.6,0.6507692307692308,0.5824313725490197,7.3125,4.901960784313727
cylinder-bands.csv,DBRF,4,n = 8. ests = 23. criterion = gini.,0.8431372549019608,0.9142857142857144,0.3125,0.8648648648648649,0.8008928571428571,0.8495571201453554,15.453125,10.416666666666668
cylinder-bands.csv,DBRF,5,n = 9. ests = 92. criterion = gini.,0.7647058823529411,0.8709677419354839,0.4,0.7714285714285715,0.7354838709677419,0.7503207734706786,63.1875,39.828431372549026
cylinder-bands.csv,DBRF,6,n = 6. ests = 26. criterion = gini.,0.7450980392156863,0.8,0.375,0.8235294117647058,0.7125,0.7960784313725491,12.828125,8.272058823529411
cylinder-bands.csv,DBRF,7,n = 6. ests = 56. criterion = gini.,0.8235294117647058,0.96875,0.42105263157894735,0.7948717948717948,0.7738486842105263,0.7896398944193062,25.96875,17.15686274509804
cylinder-bands.csv,DBRF,8,n = 6. ests = 91. criterion = gini.,0.8039215686274509,1.0,0.4166666666666667,0.7297297297297297,0.7916666666666666,0.7297297297297297,42.03125,25.735294117647058
cylinder-bands.csv,DBRF,9,n = 10. ests = 43. criterion = gini.,0.8431372549019608,0.9666666666666668,0.3333333333333333,0.8055555555555556,0.8166666666666668,0.7983115468409587,34.375,22.058823529411764
dermatology.csv,DBRF,5,n = 8.781567509498505. ests = 31.100364447404576. criterion = entropy.,0.6756756756756757,0.6924603174603176,0.0712917887461498,0.6856209150326796,0.947449129076918,0.8726510630528489,140.46875,111.9087837837838
dermatology.csv,DBRF,5,n = 8.781567509498505. ests = 31.100364447404576. criterion = entropy.,0.6756756756756757,0.6924603174603176,0.0712917887461498,0.6856209150326796,0.947449129076918,0.8726510630528489,140.46875,111.9087837837838
dermatology.csv,DBRF,8,n = 7.130634578841324. ests = 32.07045749521953. criterion = gini.,0.6388888888888888,0.5497354497354497,0.07633663113826257,0.6277777777777778,0.8296686151813247,0.6641792070363498,112.921875,85.06944444444444
dermatology.csv,DBRF,8,n = 7.130634578841324. ests = 32.07045749521953. criterion = gini.,0.6388888888888888,0.5497354497354497,0.07633663113826257,0.6277777777777778,0.8296686151813247,0.6641792070363498,112.921875,85.06944444444444
diabetes.csv,DBRF,0,n = 3. ests = 45. criterion = gini.,0.7012987012987013,0.625,0.2641509433962264,0.5172413793103449,0.6804245283018868,0.4401589789520824,15.96875,6.696428571428571
diabetes.csv,DBRF,1,n = 2. ests = 26. criterion = gini.,0.6753246753246753,0.52,0.25,0.5,0.635,0.4158441558441559,6.453125,2.637987012987013
diabetes.csv,DBRF,2,n = 9. ests = 14. criterion = gini.,0.6363636363636364,0.5769230769230769,0.3333333333333333,0.46875,0.6217948717948718,0.4132898351648352,16.96875,6.493506493506493
diabetes.csv,DBRF,3,n = 9. ests = 58. criterion = gini.,0.6883116883116883,0.5,0.2363636363636364,0.4583333333333333,0.6318181818181818,0.3720238095238095,60.484375,23.133116883116887
diabetes.csv,DBRF,4,n = 1. ests = 61. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,7.125,3.043831168831169
diabetes.csv,DBRF,5,n = 1. ests = 89. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,10.203125,4.667207792207792
diabetes.csv,DBRF,6,n = 2. ests = 39. criterion = gini.,0.6233766233766234,0.6923076923076923,0.4473684210526316,0.6136363636363636,0.6224696356275303,0.5806693306693307,9.296875,3.85551948051948
diabetes.csv,DBRF,7,n = 2. ests = 43. criterion = gini.,0.6493506493506493,0.6071428571428571,0.32653061224489793,0.5151515151515151,0.6403061224489797,0.4556277056277056,10.25,3.6525974025974026
diabetes.csv,DBRF,8,n = 5. ests = 12. criterion = gini.,0.7105263157894737,0.7777777777777778,0.32653061224489793,0.5675675675675675,0.7256235827664399,0.5203888098624939,8.40625,3.083881578947368
diabetes.csv,DBRF,9,n = 5. ests = 70. criterion = gini.,0.6578947368421053,0.48,0.2549019607843137,0.48,0.6125490196078431,0.4014526315789474,40.71875,15.624999999999998
diggle_table_a2.csv,DBRF,0,n = 8. ests = 53. criterion = gini.,0.6451612903225806,0.08333333333333333,0.0,1.0,0.5416666666666666,0.43817204301075263,20.109375,16.129032258064516
diggle_table_a2.csv,DBRF,1,n = 4. ests = 67. criterion = gini.,0.7419354838709677,0.5294117647058824,0.0,1.0,0.7647058823529411,0.7874762808349146,12.53125,10.080645161290322
diggle_table_a2.csv,DBRF,2,n = 8. ests = 99. criterion = gini.,0.7096774193548387,0.5263157894736842,0.0,1.0,0.763157894736842,0.8166383701188455,36.203125,28.225806451612907
diggle_table_a2.csv,DBRF,3,n = 2. ests = 38. criterion = gini.,0.5483870967741935,0.08333333333333333,0.15789473684210525,0.25,0.46271929824561403,0.37567204301075263,3.8125,3.5282258064516134
diggle_table_a2.csv,DBRF,4,n = 7. ests = 22. criterion = gini.,0.41935483870967744,0.07142857142857142,0.29411764705882354,0.16666666666666666,0.3886554621848739,0.43125960061443935,8.0,7.056451612903227
diggle_table_a2.csv,DBRF,5,n = 1. ests = 84. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,3.921875,4.032258064516129
diggle_table_a2.csv,DBRF,6,n = 5. ests = 24. criterion = gini.,0.4838709677419355,0.35294117647058826,0.35714285714285715,0.5454545454545454,0.4978991596638656,0.5473520786613765,6.125,5.544354838709676
diggle_table_a2.csv,DBRF,7,n = 6. ests = 77. criterion = gini.,0.6451612903225806,0.0,0.0,0.0,0.5,0.3548387096774194,21.890625,16.633064516129032
diggle_table_a2.csv,DBRF,8,n = 5. ests = 22. criterion = gini.,0.6774193548387096,0.1,0.047619047619047616,0.5,0.5261904761904762,0.3403225806451613,5.71875,5.040322580645161
diggle_table_a2.csv,DBRF,9,n = 8. ests = 52. criterion = gini.,0.6774193548387096,0.3333333333333333,0.0,1.0,0.6666666666666666,0.6559139784946237,20.046875,15.625
disclosure_z.csv,DBRF,0,n = 1. ests = 40. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,4.046875,2.0988805970149254
disclosure_z.csv,DBRF,1,n = 9. ests = 75. criterion = gini.,0.6417910447761194,0.7222222222222222,0.4516129032258064,0.65,0.6353046594982079,0.618698175787728,66.296875,27.285447761194035
disclosure_z.csv,DBRF,2,n = 5. ests = 76. criterion = gini.,0.5606060606060606,0.5,0.3947368421052632,0.4827586206896552,0.5526315789473685,0.4535005224660397,37.484375,16.5719696969697
disclosure_z.csv,DBRF,3,n = 3. ests = 39. criterion = gini.,0.5909090909090909,0.7111111111111111,0.6666666666666666,0.6956521739130435,0.5222222222222224,0.6916556873078612,12.234375,5.6818181818181825
disclosure_z.csv,DBRF,4,n = 3. ests = 96. criterion = gini.,0.6212121212121212,0.6470588235294118,0.40625,0.6285714285714286,0.6204044117647058,0.588540870893812,28.296875,13.257575757575758
disclosure_z.csv,DBRF,5,n = 4. ests = 17. criterion = gini.,0.7424242424242424,0.7777777777777778,0.3,0.7567567567567568,0.7388888888888888,0.7098007098007099,7.625,2.604166666666667
disclosure_z.csv,DBRF,6,n = 4. ests = 35. criterion = gini.,0.7424242424242424,0.78125,0.29411764705882354,0.7142857142857143,0.7435661764705882,0.6640963203463204,14.46875,4.734848484848485
disclosure_z.csv,DBRF,7,n = 2. ests = 94. criterion = gini.,0.8787878787878788,0.875,0.1176470588235294,0.875,0.8786764705882353,0.8262310606060606,18.65625,8.759469696969697
disclosure_z.csv,DBRF,8,n = 4. ests = 49. criterion = gini.,0.5606060606060606,0.631578947368421,0.5357142857142857,0.6153846153846154,0.5479323308270677,0.6007851797325482,20.0,8.996212121212121
disclosure_z.csv,DBRF,9,n = 2. ests = 9. criterion = gini.,0.7424242424242424,0.75,0.2631578947368421,0.6774193548387096,0.7434210526315791,0.6141251221896383,2.390625,0.946969696969697
echocardiogram.csv,DBRF,0,n = 6. ests = 11. criterion = gini.,0.7857142857142857,0.75,0.2,0.6,0.7750000000000001,0.5214285714285714,1.609375,5.580357142857144
echocardiogram.csv,DBRF,1,n = 8. ests = 52. criterion = gini.,0.9230769230769232,0.6666666666666666,0.0,1.0,0.8333333333333333,0.7435897435897436,8.546875,20.43269230769231
echocardiogram.csv,DBRF,2,n = 9. ests = 41. criterion = gini.,0.5384615384615384,0.0,0.2222222222222222,0.0,0.3888888888888889,0.3076923076923077,7.96875,20.43269230769231
echocardiogram.csv,DBRF,3,n = 9. ests = 98. criterion = gini.,0.6923076923076923,0.2,0.0,1.0,0.6,0.5076923076923077,17.578125,44.471153846153854
echocardiogram.csv,DBRF,4,n = 7. ests = 70. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,10.03125,26.44230769230769
echocardiogram.csv,DBRF,5,n = 4. ests = 94. criterion = gini.,0.7692307692307693,0.3333333333333333,0.1,0.5,0.6166666666666667,0.3205128205128205,7.53125,18.028846153846157
echocardiogram.csv,DBRF,6,n = 7. ests = 81. criterion = gini.,0.7692307692307693,0.625,0.0,1.0,0.8125,0.8557692307692308,11.3125,31.25
echocardiogram.csv,DBRF,7,n = 1. ests = 92. criterion = gini.,0.8461538461538461,0.6666666666666666,0.0,1.0,0.8333333333333333,0.8205128205128205,1.875,7.211538461538463
echocardiogram.csv,DBRF,8,n = 2. ests = 61. criterion = gini.,0.9230769230769232,0.6666666666666666,0.0,1.0,0.8333333333333333,0.7435897435897436,2.640625,7.211538461538463
echocardiogram.csv,DBRF,9,n = 8. ests = 88. criterion = gini.,0.7692307692307693,0.0,0.16666666666666666,0.0,0.4166666666666667,0.07692307692307693,14.03125,38.46153846153846
ecoli.csv,DBRF,1,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7647058823529411,0.4707010582010582,0.03766728767968957,0.5738095238095238,0.7645286021761847,0.6657530858991897,15.296875,17.463235294117645
ecoli.csv,DBRF,1,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7647058823529411,0.4562499999999999,0.03766728767968957,0.5738095238095238,0.7645286021761847,0.676770237939069,15.296875,17.463235294117645
ecoli.csv,DBRF,2,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7352941176470589,0.39166666666666666,0.04121564687581021,0.6891666666666667,0.7720588769718879,0.6673269647620296,15.296875,16.544117647058822
ecoli.csv,DBRF,2,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7352941176470589,0.39166666666666666,0.04121564687581021,0.6891666666666667,0.7720588769718879,0.6783441168019089,15.296875,16.544117647058822
ecoli.csv,DBRF,3,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7941176470588235,0.6041666666666667,0.036011904761904766,0.7033613445378152,0.8274283008658009,0.6799179956647489,15.890625,17.003676470588232
ecoli.csv,DBRF,3,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.7941176470588235,0.6041666666666667,0.036011904761904766,0.7033613445378152,0.8274283008658009,0.6689008436248696,15.890625,17.003676470588232
ecoli.csv,DBRF,4,n = 1.3842542647273473. ests = 24.028221738720053. criterion = entropy.,0.8823529411764706,0.4892543859649123,0.01696329254727475,0.8361904761904759,0.8038451815148144,0.6704747224877095,15.1875,17.463235294117645
ecoli.csv,DBRF,6,n = 1.0935670485653262. ests = 30.27026239003193. criterion = entropy.,0.9090909090909092,0.4875,0.01293103448275862,0.7142857142857142,0.7810169199487771,0.6720486013505493,19.09375,20.359848484848484
ecoli.csv,DBRF,7,n = 1.0935670485653262. ests = 30.27026239003193. criterion = entropy.,0.9393939393939394,0.5823863636363636,0.009992163009404387,0.931818181818182,0.7830263474280422,0.6736224802133892,18.109375,20.359848484848484
ecoli.csv,DBRF,9,n = 5.4171092124884535. ests = 34.38760186438185. criterion = gini.,0.8787878787878788,0.5208333333333333,0.01640625,0.65,0.8464709051724137,0.6751963590762291,103.03125,74.33712121212122
