Dataset Name,Algorithm Name,Cross Validation,Hyper-Parameters Values,Accuracy,TPR,FPR,Precision,AUC,PR-Curve,Training Time,Inference Time
diggle_table_a2.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.15625,1.0080645161290325
diggle_table_a2.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.125,0.0
diggle_table_a2.csv,DBRF,9,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.5040322580645161
disclosure_z.csv,DBRF,0,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.171875,0.2332089552238806
disclosure_z.csv,DBRF,1,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.125,0.4664179104477612
disclosure_z.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.23674242424242425
disclosure_z.csv,DBRF,3,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.23674242424242425
disclosure_z.csv,DBRF,4,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.23674242424242425
disclosure_z.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.15625,0.23674242424242425
disclosure_z.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.23674242424242425
disclosure_z.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.23674242424242425
disclosure_z.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.1875,0.4734848484848485
disclosure_z.csv,DBRF,9,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.125,0.23674242424242425
echocardiogram.csv,DBRF,0,ests = 52. criterion = gini.,0.8571428571428571,0.6666666666666666,0.09090909090909093,0.6666666666666666,0.8181818181818181,0.7777777777777778,0.1875,2.232142857142857
echocardiogram.csv,DBRF,1,ests = 16. criterion = gini.,0.7692307692307693,0.4,0.0,1.0,0.5875,0.6288461538461538,0.046875,0.0
echocardiogram.csv,DBRF,2,ests = 6. criterion = gini.,0.7692307692307693,0.5,0.1111111111111111,0.6666666666666666,0.7916666666666667,0.725,0.015625,0.0
echocardiogram.csv,DBRF,3,ests = 26. criterion = entropy.,0.6923076923076923,0.4,0.125,0.6666666666666666,0.5625,0.6417748917748918,0.078125,0.0
echocardiogram.csv,DBRF,4,ests = 52. criterion = gini.,0.8461538461538461,0.5,0.0,1.0,0.7777777777777778,0.7321428571428572,0.125,1.2019230769230769
echocardiogram.csv,DBRF,5,ests = 28. criterion = gini.,0.9230769230769232,1.0,0.1111111111111111,0.8,1.0,1.0,0.0625,0.0
echocardiogram.csv,DBRF,6,ests = 14. criterion = entropy.,1.0,1.0,0.0,1.0,1.0,1.0,0.03125,1.2019230769230769
echocardiogram.csv,DBRF,7,ests = 6. criterion = gini.,0.6923076923076923,0.25,0.1111111111111111,0.5,0.7083333333333334,0.5654761904761905,0.015625,0.0
echocardiogram.csv,DBRF,8,ests = 24. criterion = entropy.,0.9230769230769232,1.0,0.125,0.8333333333333334,0.9875,0.9666666666666668,0.0625,1.2019230769230769
echocardiogram.csv,DBRF,9,ests = 44. criterion = gini.,0.6153846153846154,0.2857142857142857,0.0,1.0,0.9047619047619048,0.9129251700680272,0.09375,0.0
ecoli.csv,DBRF,0,ests = 44. criterion = gini.,0.9705882352941176,0.4025297619047619,0.0036764705882352936,0.8333333333333334,0.803030303030303,0.9208410636982065,1.09375,2.7573529411764706
ecoli.csv,DBRF,1,ests = 36. criterion = gini.,0.8823529411764706,0.5193452380952381,0.018513655462184874,0.6882086167800453,0.8501930361305361,0.9287569573283859,0.859375,3.2169117647058822
ecoli.csv,DBRF,2,ests = 43. criterion = entropy.,0.8529411764705882,0.6361607142857143,0.024198717948717943,0.8796296296296297,0.8973557692307692,0.9366728509585652,0.96875,3.2169117647058822
ecoli.csv,DBRF,3,ests = 69. criterion = entropy.,0.7941176470588235,0.6159970238095238,0.032322997299278136,0.4138321995464853,0.7433739915997981,0.9445887445887445,1.21875,3.6764705882352944
ecoli.csv,DBRF,4,ests = 41. criterion = gini.,0.7941176470588235,0.5958333333333333,0.03137828407224959,0.8265151515151515,0.8324034882433102,0.952504638218924,0.765625,2.7573529411764706
ecoli.csv,DBRF,5,ests = 62. criterion = entropy.,0.9411764705882352,0.6778846153846154,0.009807692307692307,0.9648148148148148,0.9116834940083862,0.9604205318491033,1.109375,3.6764705882352944
ecoli.csv,DBRF,6,ests = 93. criterion = gini.,0.9393939393939394,0.4236111111111111,0.01302083333333333,0.9583333333333331,0.861641105342614,0.9683364254792826,1.796875,5.208333333333334
ecoli.csv,DBRF,7,ests = 80. criterion = gini.,0.7575757575757576,0.4784722222222222,0.03824037552485829,0.4095238095238095,0.8115987166768417,0.976252319109462,1.65625,8.522727272727273
ecoli.csv,DBRF,8,ests = 85. criterion = entropy.,0.8787878787878788,0.5333333333333333,0.017127496159754226,0.6666666666666666,0.8743991444512278,0.9841682127396413,1.515625,5.6818181818181825
ecoli.csv,DBRF,9,ests = 62. criterion = entropy.,0.8484848484848485,0.515625,0.022931034482758617,0.8028571428571428,0.9371995722256139,0.9920841063698207,1.140625,3.3143939393939394
elusage.csv,DBRF,0,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,2.6041666666666665
elusage.csv,DBRF,1,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,2.6041666666666665
elusage.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,2.6041666666666665
elusage.csv,DBRF,3,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,2.6041666666666665
elusage.csv,DBRF,4,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.0
elusage.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,3.125
elusage.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,3.125
elusage.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.125,3.125
elusage.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,3.125
elusage.csv,DBRF,9,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,3.125
energy-y1.csv,DBRF,0,ests = 26. criterion = entropy.,0.9480519480519479,0.9229166666666666,0.026652939830702355,0.944055944055944,0.9967741935483871,0.9884371058364866,0.203125,0.20292207792207792
energy-y1.csv,DBRF,1,ests = 14. criterion = entropy.,0.987012987012987,0.9761904761904764,0.006535947712418301,0.9876543209876544,0.9977341363895986,0.9932282437410644,0.125,0.20292207792207792
energy-y1.csv,DBRF,2,ests = 39. criterion = gini.,0.987012987012987,0.9696969696969696,0.006060606060606061,0.9855072463768116,0.9918273645546372,0.9744866778797076,0.3125,0.40584415584415584
energy-y1.csv,DBRF,3,ests = 43. criterion = entropy.,0.9740259740259741,0.9555555555555556,0.013071895424836602,0.9761904761904764,0.9974537374916882,0.9921096709558248,0.328125,0.40584415584415584
energy-y1.csv,DBRF,4,ests = 58. criterion = gini.,0.9610389610389609,0.9285714285714284,0.021739130434782608,0.9705882352941176,0.9969415847997296,0.9909415721322744,0.375,0.6087662337662337
energy-y1.csv,DBRF,5,ests = 93. criterion = gini.,0.9740259740259741,0.974025974025974,0.012125220458553793,0.9702380952380952,0.9930719872490058,0.9847511068265368,0.875,0.8116883116883117
energy-y1.csv,DBRF,6,ests = 30. criterion = entropy.,0.987012987012987,0.9866666666666668,0.005050505050505051,0.9722222222222222,1.0,1.0,0.3125,0.40584415584415584
energy-y1.csv,DBRF,7,ests = 60. criterion = gini.,0.9610389610389609,0.9416282642089094,0.019944789510006902,0.9535052760859214,0.9785837125874192,0.9590114865531796,0.5625,0.8116883116883117
energy-y1.csv,DBRF,8,ests = 24. criterion = entropy.,0.9736842105263158,0.9791666666666666,0.00980392156862745,0.9333333333333332,1.0,1.0,0.171875,0.20559210526315788
energy-y1.csv,DBRF,9,ests = 60. criterion = gini.,0.9605263157894736,0.9438339438339436,0.020674661271131142,0.951923076923077,0.9910402249111928,0.9683168752717624,0.46875,0.6167763157894737
energy-y2.csv,DBRF,0,ests = 14. criterion = entropy.,0.935064935064935,0.9253584229390682,0.033987453430591986,0.934767025089606,0.9906785127619514,0.9798060132504812,0.125,0.20292207792207792
energy-y2.csv,DBRF,1,ests = 36. criterion = gini.,0.9090909090909092,0.8832054560954816,0.042901234567901236,0.8854079643553328,0.9915214233841686,0.9754424561278332,0.28125,0.40584415584415584
energy-y2.csv,DBRF,2,ests = 16. criterion = gini.,0.9480519480519479,0.9531746031746032,0.0240441003987802,0.9417249417249418,0.9921821838398732,0.9829382092152932,0.203125,0.40584415584415584
energy-y2.csv,DBRF,3,ests = 84. criterion = gini.,0.9610389610389609,0.9375,0.016393442622950817,0.938562091503268,0.9959016393442622,0.9855749489481106,0.609375,0.8116883116883117
energy-y2.csv,DBRF,4,ests = 70. criterion = gini.,0.9090909090909092,0.8883205456095481,0.048456790123456786,0.9024509803921568,0.9916619304726724,0.9769559216393114,0.515625,0.6087662337662337
energy-y2.csv,DBRF,5,ests = 28. criterion = gini.,0.8961038961038961,0.8761208576998051,0.04894666729850833,0.8686459739091318,0.97548897601037,0.9337143261302736,0.25,0.20292207792207792
energy-y2.csv,DBRF,6,ests = 22. criterion = gini.,0.935064935064935,0.942528735632184,0.024875621890547258,0.8888888888888888,0.9813196946302968,0.9207640167410284,0.171875,0.40584415584415584
energy-y2.csv,DBRF,7,ests = 8. criterion = entropy.,0.935064935064935,0.9198412698412698,0.03197240412860107,0.9153091060985796,0.9912701300101252,0.9750060779888939,0.09375,0.20292207792207792
energy-y2.csv,DBRF,8,ests = 6. criterion = gini.,0.9342105263157896,0.9074074074074074,0.03240082187450608,0.9336956521739131,0.9964183582246434,0.9847295100441554,0.078125,0.0
energy-y2.csv,DBRF,9,ests = 9. criterion = entropy.,0.9342105263157896,0.8967320261437909,0.027692877651199405,0.8958333333333334,0.9909277631586116,0.9689906997364656,0.078125,0.20559210526315788
fertility.csv,DBRF,0,ests = 6. criterion = gini.,0.6,0.0,0.14285714285714285,0.0,0.5,0.3111111111111111,0.015625,1.5625
fertility.csv,DBRF,1,ests = 44. criterion = entropy.,0.9,0.0,0.0,0.0,0.4444444444444445,0.14285714285714285,0.078125,1.5625
fertility.csv,DBRF,2,ests = 72. criterion = entropy.,1.0,0.3333333333333333,0.0,0.0,0.6666666666666667,0.25,0.140625,1.5625
fertility.csv,DBRF,3,ests = 8. criterion = entropy.,0.9,0.6666666666666666,0.1,0.0,0.8888888888888888,0.5,0.015625,0.0
fertility.csv,DBRF,4,ests = 6. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.015625,0.0
fertility.csv,DBRF,5,ests = 52. criterion = gini.,1.0,0.5,0.0,0.0,0.3888888888888889,0.14285714285714285,0.171875,1.5625
fertility.csv,DBRF,6,ests = 69. criterion = entropy.,0.7,0.0,0.0,0.0,0.9523809523809524,0.9166666666666664,0.21875,1.5625
fertility.csv,DBRF,7,ests = 8. criterion = entropy.,0.9,0.0,0.0,0.0,0.6666666666666667,0.2,0.015625,1.5625
fertility.csv,DBRF,8,ests = 69. criterion = entropy.,0.7,0.0,0.0,0.0,0.5476190476190477,0.5555555555555556,0.15625,3.125
fertility.csv,DBRF,9,ests = 8. criterion = entropy.,1.0,0.09356060606060605,0.0,0.0,0.6111111111111112,0.16666666666666666,0.015625,1.5625
flags.csv,DBRF,0,ests = 22. criterion = gini.,0.75,0.1871212121212121,0.03612132352941177,0.7166666666666667,0.8624528347523219,0.24242424242424243,0.4375,3.125
flags.csv,DBRF,1,ests = 72. criterion = entropy.,0.55,0.28068181818181814,0.07504242081447965,0.4659863945578232,0.7521099393704851,0.3181818181818182,1.53125,8.59375
flags.csv,DBRF,2,ests = 93. criterion = gini.,0.75,0.3742424242424242,0.03819444444444444,0.5,0.6514447884416925,0.3939393939393939,2.1875,9.375
flags.csv,DBRF,3,ests = 70. criterion = gini.,0.85,0.4678030303030303,0.01973684210526316,0.6666666666666666,0.7110832573160843,0.4696969696969697,1.515625,7.8125
flags.csv,DBRF,4,ests = 63. criterion = gini.,0.5789473684210527,0.42297979797979796,0.0643823571938897,0.2517857142857143,0.7707217261904762,0.5454545454545454,1.21875,6.578947368421053
flags.csv,DBRF,5,ests = 63. criterion = gini.,0.631578947368421,0.37815656565656564,0.05282077743378053,0.4047619047619047,0.7357748868778281,0.6212121212121212,1.125,5.75657894736842
flags.csv,DBRF,6,ests = 80. criterion = gini.,0.5263157894736842,0.3333333333333333,0.07045076043237808,0.3261904761904762,0.816426282051282,0.6969696969696969,1.90625,6.578947368421053
flags.csv,DBRF,7,ests = 44. criterion = gini.,0.5789473684210527,0.3964285714285714,0.06503851540616246,0.4555555555555556,0.8335407239819005,0.7727272727272727,0.78125,4.934210526315789
flags.csv,DBRF,8,ests = 85. criterion = entropy.,0.5789473684210527,0.4270833333333333,0.062219551282051276,0.4571428571428572,0.7314841000502765,0.8484848484848485,1.515625,8.223684210526315
flags.csv,DBRF,9,ests = 87. criterion = gini.,0.5789473684210527,0.390625,0.06079174093879978,0.35714285714285715,0.761447192513369,0.9242424242424242,1.53125,8.223684210526315
fri_c0_250_5.csv,DBRF,0,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.140625,0.625
fri_c0_250_5.csv,DBRF,1,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.625
fri_c0_250_5.csv,DBRF,2,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.09375,0.625
fri_c0_250_5.csv,DBRF,3,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.140625,0.625
fri_c0_250_5.csv,DBRF,4,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.203125,0.625
fri_c0_250_5.csv,DBRF,5,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.625
fri_c0_250_5.csv,DBRF,6,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.625
fri_c0_250_5.csv,DBRF,7,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.140625,0.625
fri_c0_250_5.csv,DBRF,8,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.625
fri_c0_250_5.csv,DBRF,9,ests = 52. criterion = gini.,1.0,1.0,0.0,1.0,1.0,1.0,0.109375,0.625
glass.csv,DBRF,0,ests = 14. criterion = entropy.,0.6818181818181818,0.6338383838383838,0.07527657527657527,0.6296296296296297,0.9227024172000248,0.80400924832743,0.21875,1.4204545454545454
glass.csv,DBRF,1,ests = 6. criterion = gini.,0.7727272727272727,0.4246031746031746,0.05793650793650795,0.6335227272727273,0.9141289863777902,0.8098050386362073,0.109375,0.7102272727272727
glass.csv,DBRF,2,ests = 41. criterion = gini.,0.7272727272727273,0.43333333333333335,0.06349206349206349,0.4914285714285714,0.9055555555555556,0.8156008289449848,0.578125,3.5511363636363638
glass.csv,DBRF,3,ests = 14. criterion = entropy.,0.7727272727272727,0.7611111111111111,0.0542483660130719,0.8838383838383838,0.9091153127917834,0.8213966192537621,0.203125,1.4204545454545454
glass.csv,DBRF,4,ests = 60. criterion = gini.,0.6666666666666666,0.6013888888888889,0.07008547008547007,0.5879629629629629,0.9052172364672364,0.7534124440374441,0.78125,4.464285714285714
glass.csv,DBRF,5,ests = 70. criterion = gini.,0.9047619047619048,0.875,0.03333333333333333,0.9743589743589745,0.9820409982174688,0.9728482796664616,0.921875,5.208333333333334
glass.csv,DBRF,6,ests = 24. criterion = entropy.,0.7142857142857143,0.5595238095238095,0.06904761904761904,0.6583333333333333,0.8839380196523053,0.9150471348703673,0.4375,2.9761904761904763
glass.csv,DBRF,7,ests = 28. criterion = gini.,0.8095238095238095,0.6875,0.04318488529014845,0.8464285714285715,0.8869292112556524,0.857245990074273,0.46875,2.232142857142857
glass.csv,DBRF,8,ests = 5. criterion = entropy.,0.7142857142857143,0.6796296296296296,0.06798245614035088,0.7277777777777779,0.8899204028589994,0.7994448452781787,0.125,1.488095238095238
glass.csv,DBRF,9,ests = 5. criterion = entropy.,0.7142857142857143,0.3773809523809524,0.06611721611721612,0.6160714285714286,0.7946175534991324,0.4928854552030436,0.109375,0.7440476190476191
haberman-survival.csv,DBRF,0,ests = 16. criterion = gini.,0.7096774193548387,0.0,0.08333333333333333,0.0,0.3720238095238095,0.18632606512790845,0.046875,0.0
haberman-survival.csv,DBRF,1,ests = 41. criterion = gini.,0.7419354838709677,0.375,0.13043478260869565,0.5,0.6739130434782609,0.4265398550724637,0.109375,0.5040322580645161
haberman-survival.csv,DBRF,2,ests = 46. criterion = entropy.,0.7741935483870968,0.6,0.14285714285714285,0.6666666666666666,0.8,0.7266278124152887,0.109375,0.5040322580645161
haberman-survival.csv,DBRF,3,ests = 11. criterion = gini.,0.7096774193548387,0.2,0.19230769230769232,0.16666666666666666,0.6076923076923078,0.2167025089605735,0.015625,0.5040322580645161
haberman-survival.csv,DBRF,4,ests = 72. criterion = entropy.,0.6774193548387096,0.18181818181818185,0.05,0.6666666666666666,0.7363636363636363,0.6482950578258497,0.171875,0.5040322580645161
haberman-survival.csv,DBRF,5,ests = 93. criterion = gini.,0.6774193548387096,0.16666666666666666,0.2,0.16666666666666666,0.44666666666666666,0.19677083932302147,0.390625,1.5120967741935485
haberman-survival.csv,DBRF,6,ests = 16. criterion = gini.,0.5666666666666667,0.1,0.2,0.2,0.625,0.4133860635408623,0.0625,0.5208333333333334
haberman-survival.csv,DBRF,7,ests = 51. criterion = entropy.,0.6666666666666666,0.5,0.2727272727272727,0.4,0.6704545454545454,0.4603422619047619,0.15625,0.5208333333333334
haberman-survival.csv,DBRF,8,ests = 52. criterion = gini.,0.7,0.3333333333333333,0.14285714285714285,0.5,0.6164021164021164,0.4289241622574956,0.125,0.5208333333333334
haberman-survival.csv,DBRF,9,ests = 41. criterion = gini.,0.5666666666666667,0.14285714285714285,0.3043478260869565,0.125,0.4565217391304348,0.2390792680708647,0.140625,0.0
hayes-roth.csv,DBRF,0,ests = 41. criterion = gini.,0.6875,0.6825396825396824,0.17407407407407405,0.7619047619047619,0.860938135938136,0.7786375661375661,0.265625,1.953125
hayes-roth.csv,DBRF,1,ests = 69. criterion = entropy.,0.8125,0.8333333333333334,0.10000000000000002,0.8380952380952381,0.9388888888888888,0.8997354497354496,0.625,3.90625
hayes-roth.csv,DBRF,2,ests = 52. criterion = gini.,0.625,0.6825396825396824,0.2148148148148148,0.6851851851851851,0.7694444444444445,0.7279965404965405,0.34375,3.90625
hayes-roth.csv,DBRF,3,ests = 52. criterion = gini.,0.75,0.8148148148148149,0.1619047619047619,0.8148148148148149,0.9513227513227512,0.9521404521404522,0.515625,3.90625
hayes-roth.csv,DBRF,4,ests = 69. criterion = entropy.,0.75,0.8095238095238096,0.12564102564102564,0.8055555555555555,0.9785714285714286,0.9574829931972788,0.5,3.90625
hayes-roth.csv,DBRF,5,ests = 85. criterion = entropy.,0.75,0.7777777777777778,0.13333333333333333,0.7916666666666666,0.9444444444444444,0.921031746031746,0.6875,2.9296875
hayes-roth.csv,DBRF,6,ests = 69. criterion = entropy.,0.6875,0.7222222222222222,0.1328671328671329,0.7222222222222222,0.9124599358974358,0.8359953703703704,0.4375,3.90625
hayes-roth.csv,DBRF,7,ests = 52. criterion = gini.,0.625,0.7380952380952381,0.21203703703703705,0.6185185185185186,0.9209656084656084,0.932175925925926,0.375,1.953125
hayes-roth.csv,DBRF,8,ests = 93. criterion = gini.,0.875,0.8888888888888888,0.060606060606060615,0.8888888888888891,0.9944444444444444,0.992063492063492,0.609375,2.9296875
hayes-roth.csv,DBRF,9,ests = 60. criterion = gini.,0.75,0.8095238095238094,0.14814814814814814,0.8222222222222223,0.8994708994708994,0.8893166357452071,0.390625,1.953125
heart-cleveland.csv,DBRF,0,ests = 52. criterion = gini.,0.6129032258064516,0.26,0.1331850780126642,0.3630952380952381,0.7131824292532097,0.6546277904415572,0.609375,2.5201612903225805
heart-cleveland.csv,DBRF,1,ests = 44. criterion = gini.,0.5806451612903226,0.268235294117647,0.1090842490842491,0.2777777777777778,0.7739280327515621,0.4199389451379071,0.6875,3.0241935483870965
heart-cleveland.csv,DBRF,2,ests = 8. criterion = entropy.,0.3870967741935484,0.15,0.16330680813439435,0.15,0.7154705065049893,0.3400215148697746,0.125,0.5040322580645161
heart-cleveland.csv,DBRF,3,ests = 26. criterion = entropy.,0.43333333333333335,0.26166666666666666,0.15465626161278334,0.2795518207282913,0.7185525458170385,0.40541766996679984,0.390625,1.5625
heart-cleveland.csv,DBRF,4,ests = 37. criterion = entropy.,0.5666666666666667,0.37333333333333335,0.10975369458128076,0.38190476190476186,0.7864302134646962,0.4708138250638251,0.46875,1.5625
heart-cleveland.csv,DBRF,5,ests = 28. criterion = gini.,0.5666666666666667,0.4061111111111111,0.14407407407407408,0.2696969696969697,0.8578237501619561,0.5184947352030685,0.359375,1.5625
heart-cleveland.csv,DBRF,6,ests = 30. criterion = entropy.,0.7,0.4388888888888888,0.07678062678062678,0.3888888888888889,0.8580111246777914,0.566175645342312,0.375,1.5625
heart-cleveland.csv,DBRF,7,ests = 74. criterion = entropy.,0.5333333333333333,0.2857142857142857,0.14209901351845086,0.27380952380952384,0.7062298581640014,0.4228686799565921,0.953125,3.125
heart-cleveland.csv,DBRF,8,ests = 14. criterion = entropy.,0.6333333333333333,0.31228070175438594,0.1054112554112554,0.2856140350877193,0.7181791993044262,0.3764202698429519,0.328125,1.5625
heart-cleveland.csv,DBRF,9,ests = 63. criterion = gini.,0.7,0.37333333333333335,0.11384045584045585,0.44565217391304346,0.6764420970510219,0.6092270537325124,1.1875,4.6875
heart-hungarian.csv,DBRF,0,ests = 84. criterion = gini.,0.8,0.6666666666666666,0.1111111111111111,0.8,0.8981481481481481,0.8420338376220728,0.28125,1.0416666666666667
heart-hungarian.csv,DBRF,1,ests = 47. criterion = entropy.,0.7,0.6428571428571429,0.25,0.6923076923076923,0.8459821428571428,0.8413949587932339,0.15625,0.5208333333333334
heart-hungarian.csv,DBRF,2,ests = 52. criterion = gini.,0.8,0.5,0.05,0.8333333333333334,0.9375,0.8732539682539684,0.203125,0.5208333333333334
heart-hungarian.csv,DBRF,3,ests = 52. criterion = gini.,0.8,0.6153846153846154,0.05882352941176471,0.8888888888888888,0.8371040723981898,0.8544135602959132,0.140625,0.5208333333333334
heart-hungarian.csv,DBRF,4,ests = 37. criterion = entropy.,0.8275862068965517,0.75,0.1176470588235294,0.8181818181818182,0.9362745098039216,0.923250768839004,0.125,0.0
heart-hungarian.csv,DBRF,5,ests = 30. criterion = entropy.,0.8275862068965517,0.625,0.09523809523809523,0.7142857142857143,0.9107142857142856,0.8169642857142857,0.09375,0.0
heart-hungarian.csv,DBRF,6,ests = 70. criterion = gini.,0.8620689655172413,0.8333333333333334,0.1176470588235294,0.8333333333333334,0.9362745098039216,0.9265873015873016,0.203125,0.5387931034482759
heart-hungarian.csv,DBRF,7,ests = 47. criterion = entropy.,0.8620689655172413,0.7777777777777778,0.1,0.7777777777777778,0.9555555555555556,0.918898385565052,0.125,0.5387931034482759
heart-hungarian.csv,DBRF,8,ests = 69. criterion = entropy.,0.7931034482758621,0.5714285714285714,0.13636363636363635,0.5714285714285714,0.8506493506493507,0.7588435374149659,0.203125,0.5387931034482759
heart-hungarian.csv,DBRF,9,ests = 6. criterion = gini.,0.7241379310344828,0.3333333333333333,0.1,0.6,0.7861111111111112,0.5330666366163324,0.015625,0.0
heart-switzerland.csv,DBRF,0,ests = 34. criterion = entropy.,0.2307692307692308,0.32666666666666666,0.2442807192807193,0.19642857142857145,0.5492857142857143,0.4841785618183184,0.46875,4.807692307692308
heart-switzerland.csv,DBRF,1,ests = 63. criterion = gini.,0.38461538461538464,0.32,0.1863636363636364,0.25,0.5455140692640692,0.4352904870203045,0.71875,4.807692307692308
heart-switzerland.csv,DBRF,2,ests = 14. criterion = entropy.,0.2307692307692308,0.31,0.21115384615384614,0.14666666666666667,0.5417424242424242,0.3864024122222905,0.203125,3.6057692307692313
heart-switzerland.csv,DBRF,3,ests = 6. criterion = gini.,0.3333333333333333,0.3,0.16444444444444445,0.3958333333333333,0.5007792207792208,0.33751433742427656,0.15625,2.6041666666666665
heart-switzerland.csv,DBRF,4,ests = 5. criterion = entropy.,0.4166666666666667,0.3133333333333333,0.1516017316017316,0.3133333333333333,0.5478162578162579,0.2886262626262626,0.078125,2.6041666666666665
heart-switzerland.csv,DBRF,5,ests = 63. criterion = gini.,0.4166666666666667,0.3333333333333333,0.15555555555555556,0.3416666666666667,0.7988552188552189,0.5771428571428572,0.90625,6.510416666666666
heart-switzerland.csv,DBRF,6,ests = 5. criterion = gini.,0.4166666666666667,0.26666666666666666,0.1511111111111111,0.22666666666666666,0.6342929292929292,0.5443028172807585,0.078125,1.3020833333333333
heart-switzerland.csv,DBRF,7,ests = 6. criterion = gini.,0.3333333333333333,0.2,0.19166666666666665,0.23214285714285715,0.6966329966329967,0.5114627774186598,0.09375,1.3020833333333333
heart-switzerland.csv,DBRF,8,ests = 5. criterion = gini.,0.16666666666666666,0.1,0.2557142857142857,0.0625,0.4482323232323232,0.4786227375565611,0.078125,1.3020833333333333
heart-switzerland.csv,DBRF,9,ests = 44. criterion = entropy.,0.16666666666666666,0.08,0.25142857142857145,0.0625,0.547074915824916,0.44578269769446244,0.5,5.208333333333333
heart-va.csv,DBRF,0,ests = 30. criterion = entropy.,0.3,0.26190476190476186,0.17882999353587592,0.34404761904761905,0.6124435813799204,0.4129426578323637,0.375,2.34375
heart-va.csv,DBRF,1,ests = 22. criterion = gini.,0.35,0.22666666666666666,0.1530237358101135,0.30666666666666664,0.5802848297213623,0.380102617970265,0.296875,1.5625
heart-va.csv,DBRF,2,ests = 52. criterion = gini.,0.35,0.2583333333333333,0.18696078431372548,0.2136363636363636,0.5818263766032729,0.5395168883792834,0.625,3.125
heart-va.csv,DBRF,3,ests = 44. criterion = gini.,0.35,0.559047619047619,0.1634509350298824,0.4652380952380952,0.8081831501831502,0.6989311587883016,0.703125,2.34375
heart-va.csv,DBRF,4,ests = 24. criterion = entropy.,0.3,0.4166666666666666,0.18654761904761905,0.37,0.665672619047619,0.4719933383609855,0.28125,2.34375
heart-va.csv,DBRF,5,ests = 85. criterion = entropy.,0.3,0.2690476190476191,0.1728192559074912,0.2571428571428571,0.6567175267542915,0.35917053105133595,1.0625,5.46875
heart-va.csv,DBRF,6,ests = 26. criterion = entropy.,0.3,0.30059523809523814,0.18455882352941175,0.25,0.5291796551616599,0.38025407092661623,0.328125,2.34375
heart-va.csv,DBRF,7,ests = 40. criterion = entropy.,0.35,0.33214285714285713,0.1609536662168241,0.3466666666666666,0.6070930531456847,0.4013376108018965,0.484375,2.34375
heart-va.csv,DBRF,8,ests = 87. criterion = gini.,0.35,0.3133333333333333,0.16834733893557424,0.2371428571428572,0.6409927760577915,0.3690026172657751,1.0,3.90625
